event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 00:08:57 UTC,view,1003312,2053013555631882655,electronics.smartphone,apple,711.59,513413322,1035cee3-7238-4039-9c27-0e831fc0dc5c
2019-10-01 00:08:58 UTC,view,34800167,2062461754293617058,,,23.17,530659801,af7ed87b-e918-4b31-bd24-475be2c19a3a
2019-10-01 00:08:58 UTC,view,41900001,2090971686529663114,appliances.environment.vacuum,,60.76,518090724,3c63ed7c-0739-4121-9363-370c3a453a34
2019-10-01 00:08:59 UTC,view,6200292,2053013552293216471,appliances.environment.air_heater,elenberg,48.88,548691404,b67cdbcb-b073-4271-b365-803c6fce53b0
2019-10-01 00:08:59 UTC,view,45900026,2110187395755278421,,sly,27.91,513231972,82b2fa76-f484-463b-b725-b7e5cb3f8f3d
2019-10-01 00:09:01 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.82,543624132,71532874-16b2-4a03-9b37-397ac72a131e
2019-10-01 00:09:03 UTC,view,34800175,2062461754293617058,,,33.46,555447748,153b0a07-d89a-4ce2-b8c2-36d8043aa694
2019-10-01 00:09:04 UTC,view,15800012,2053013560144954031,,bosch,77.20,522487767,7e392ded-de18-4325-9228-a8f402c77906
2019-10-01 00:09:04 UTC,view,4400250,2053013555095011711,appliances.kitchen.coffee_machine,delonghi,169.86,514081156,02bb80f1-66dc-46f9-b437-b6fa9546debd
2019-10-01 00:09:05 UTC,view,6200315,2053013552293216471,appliances.environment.air_heater,elenberg,33.44,548691404,b67cdbcb-b073-4271-b365-803c6fce53b0
2019-10-01 00:09:07 UTC,view,26300078,2053013563584283495,,lucente,308.37,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:09:11 UTC,view,37000014,2075210504652981138,,,64.35,551563536,a81bcd36-e90f-44cd-ac76-39422f79f2ec
2019-10-01 00:09:11 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,134.42,553420432,6d78f8a3-860e-48c0-8cfd-e491e9ec2ff1
2019-10-01 00:09:13 UTC,view,26300080,2053013563584283495,,lucente,403.87,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:09:13 UTC,view,30700012,2053013559935238815,,viking,1323.33,555448601,ee8c7234-ae9a-4ada-a696-d7a1e8ffd863
2019-10-01 00:09:14 UTC,view,1002535,2053013555631882655,electronics.smartphone,apple,864.63,512800119,646aeab7-87d6-442d-b547-38f38fa43cf3
2019-10-01 00:09:15 UTC,view,31500291,2053013558031024687,,luminarc,128.45,555448675,dce575ee-ac21-474d-b4a8-bd8dcf0414a2
2019-10-01 00:09:15 UTC,view,26010220,2053013562611204913,,,2.17,551748159,7a1f9af2-07e7-49f4-9782-e7fdb110d74c
2019-10-01 00:09:15 UTC,view,26203366,2053013563693335403,,,310.69,512656281,dcedc7b5-fb50-4c87-b59a-cb3cdd3b4e0c
2019-10-01 00:09:15 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,520775875,a653ed61-904a-4804-bb87-f8e87443350a
2019-10-01 00:09:16 UTC,view,16400155,2053013558249128509,,nadoba,164.71,553937622,b98a1c5f-246f-4395-a925-42e8e87a98a9
2019-10-01 00:09:16 UTC,view,3601505,2053013563810775923,appliances.kitchen.washer,samsung,463.15,551125341,24f95774-68ce-466a-8546-e781b92fe522
2019-10-01 00:09:16 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,554749645,971dffc3-1f19-4f87-b0f1-4828f44364ad
2019-10-01 00:09:18 UTC,view,26300103,2053013563584283495,,lucente,587.15,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:09:18 UTC,view,15300152,2053013552662315243,,samsung,15.39,553079594,ded71961-1c04-4d41-b445-771984c57a34
2019-10-01 00:09:19 UTC,view,6200687,2053013552293216471,appliances.environment.air_heater,oasis,28.03,548691404,b67cdbcb-b073-4271-b365-803c6fce53b0
2019-10-01 00:09:19 UTC,view,15100100,2053013557024391671,,,437.33,527776076,b1185e33-79ce-4fcb-b85a-d06aeb87beee
2019-10-01 00:09:20 UTC,view,2701732,2053013563911439225,appliances.kitchen.refrigerators,lg,1248.34,551125341,24f95774-68ce-466a-8546-e781b92fe522
2019-10-01 00:09:21 UTC,view,1002528,2053013555631882655,electronics.smartphone,apple,643.23,512800119,646aeab7-87d6-442d-b547-38f38fa43cf3
2019-10-01 00:09:21 UTC,view,1801690,2053013554415534427,electronics.video.tv,samsung,368.04,555447570,1859b15b-4681-4e79-b36b-021c02cfbeaf
2019-10-01 00:09:22 UTC,view,28712566,2053013565782098913,apparel.shoes,respect,128.45,548607338,50ca0f50-f2cf-497b-84cc-20c2b5c8962e
2019-10-01 00:09:22 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,554242017,0d63a264-fedf-47d4-8286-e68b0cd5d8c5
2019-10-01 00:09:22 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.38,553420432,6d78f8a3-860e-48c0-8cfd-e491e9ec2ff1
2019-10-01 00:09:22 UTC,view,12700182,2053013553559896355,,viatti,35.01,548911890,2e035afb-209e-428b-80c0-d147fbd5fa15
2019-10-01 00:09:22 UTC,view,22700127,2053013556168753601,,stels,118.15,519650915,ee6180f6-b7ea-4934-a183-29be648437e3
2019-10-01 00:09:23 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,588.77,513781008,ab1c76e1-94e1-47a2-9084-04e8be98e747
2019-10-01 00:09:24 UTC,view,3700779,2053013565983425517,appliances.environment.vacuum,xiaomi,299.88,520572421,758d8ee1-65f5-42e8-9518-2bd0cc5f10c1
2019-10-01 00:09:24 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.98,551377651,3c80f0d6-e9ec-4181-8c5c-837a30be2d68
2019-10-01 00:09:24 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,241.19,554499880,46cc7446-453c-4d28-9e4f-04901932906a
2019-10-01 00:09:25 UTC,view,37000006,2075210504652981138,,x-game,167.81,551563536,a81bcd36-e90f-44cd-ac76-39422f79f2ec
2019-10-01 00:09:25 UTC,view,30700000,2053013559935238815,,viking,329.74,555448601,ee8c7234-ae9a-4ada-a696-d7a1e8ffd863
2019-10-01 00:09:25 UTC,view,3601524,2053013563810775923,appliances.kitchen.washer,samsung,398.95,527578593,f73357d4-c392-46b9-ae66-83047235b5b7
2019-10-01 00:09:26 UTC,purchase,4804055,2053013554658804075,electronics.audio.headphone,apple,189.91,524601178,2af9b570-0942-4dcd-8f25-4d84fba82553
2019-10-01 00:09:27 UTC,view,4300266,2053013552385491165,,vitek,28.24,521149112,9c91461e-5924-4ed4-b01b-4af180562459
2019-10-01 00:09:27 UTC,view,26200395,2053013563693335403,,,537.21,552783882,0ac92940-754e-4cee-baaf-e6a1701a7062
2019-10-01 00:09:28 UTC,view,1307240,2053013558920217191,computers.notebook,asus,385.82,520575653,9acd3cb7-79b7-4293-bb81-bec02a1c9cd3
2019-10-01 00:09:28 UTC,view,15100100,2053013557024391671,,,437.33,555448105,5b11f9ce-e784-4888-8dd4-adbd3d7058df
2019-10-01 00:09:28 UTC,view,26204062,2053013563693335403,,,244.28,515547943,4737b7aa-83f7-4899-86e0-2d53b2ddbffc
2019-10-01 00:09:29 UTC,view,1004766,2053013555631882655,electronics.smartphone,samsung,253.33,513881159,387ba75c-47bb-480a-9f86-b7c5cc57cf6b
2019-10-01 00:09:30 UTC,view,15700033,2053013559733912211,,,197.95,548451502,bedf9642-eb0e-4c6c-b712-cde1cb8bfedb
2019-10-01 00:09:30 UTC,view,1307135,2053013558920217191,computers.notebook,hp,320.35,513347345,2f242da2-e54b-433b-baa3-8e1d39c3cd4a
2019-10-01 00:09:33 UTC,cart,1002524,2053013555631882655,electronics.smartphone,apple,515.67,524325294,0b74a829-f9d7-4654-b5b0-35bc9822c238
2019-10-01 00:09:33 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,515.67,512800119,646aeab7-87d6-442d-b547-38f38fa43cf3
2019-10-01 00:09:34 UTC,view,15300180,2053013552662315243,,samsung,28.26,553079594,ded71961-1c04-4d41-b445-771984c57a34
2019-10-01 00:09:34 UTC,view,31500231,2053013558031024687,,luminarc,39.64,530839091,7cf22a44-3d17-48a7-ac47-29626ce99291
2019-10-01 00:09:34 UTC,view,3601485,2053013563810775923,appliances.kitchen.washer,lg,308.65,542418394,eb1cc965-a74e-4c64-ade8-87f8b51c7a28
2019-10-01 00:09:38 UTC,view,16900137,2053013558433677895,furniture.kitchen.table,,72.82,519194796,f640f759-817a-4745-868d-7b6e5b057028
2019-10-01 00:09:43 UTC,view,16800039,2053013558316237377,furniture.kitchen.table,sv,100.36,515483851,18ea1924-2c5a-4ac3-b6b2-e6e7160afe5b
2019-10-01 00:09:43 UTC,view,37000006,2075210504652981138,,x-game,167.81,551563536,a81bcd36-e90f-44cd-ac76-39422f79f2ec
2019-10-01 00:09:43 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,241.96,540148826,bfd9cfac-d37e-4021-8025-5927919b1c5f
2019-10-01 00:09:43 UTC,view,4200541,2053013552351936731,appliances.environment.air_conditioner,elenberg,128.68,551258664,be0e1bd7-15c7-49d8-9b76-5ec1eea3ff39
2019-10-01 00:09:44 UTC,view,5700518,2053013553970938175,auto.accessories.player,,123.53,555448573,9da08ef8-76dc-4588-9e95-8df70e64fcfb
2019-10-01 00:09:45 UTC,view,1480163,2053013561092866779,computers.desktop,acer,617.00,513659224,18084eec-2516-43fc-8224-a1bd6313c31c
2019-10-01 00:09:46 UTC,view,31500151,2053013558031024687,,luminarc,36.00,555448675,dce575ee-ac21-474d-b4a8-bd8dcf0414a2
2019-10-01 00:09:47 UTC,view,26204088,2053013563693335403,,,242.22,552783882,0ac92940-754e-4cee-baaf-e6a1701a7062
2019-10-01 00:09:47 UTC,view,26300080,2053013563584283495,,lucente,403.87,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:09:47 UTC,view,19002623,2053013557225718275,,gran-stone,76.38,525734504,83f584ed-c7f7-442e-8ae9-713cb27fdece
2019-10-01 00:09:49 UTC,view,1004863,2053013555631882655,electronics.smartphone,samsung,174.76,523363731,d88f3e93-ac85-4024-872c-be766a3c4199
2019-10-01 00:09:51 UTC,view,30700003,2053013559935238815,,viking,229.09,555448601,ee8c7234-ae9a-4ada-a696-d7a1e8ffd863
2019-10-01 00:09:53 UTC,view,3601505,2053013563810775923,appliances.kitchen.washer,samsung,463.15,527578593,f73357d4-c392-46b9-ae66-83047235b5b7
2019-10-01 00:09:53 UTC,view,4100274,2053013561218695907,,microsoft,275.40,519885473,b70cb218-db90-4011-b582-0bd237109df1
2019-10-01 00:09:54 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,161.98,551377651,3c80f0d6-e9ec-4181-8c5c-837a30be2d68
2019-10-01 00:09:54 UTC,view,4804055,2053013554658804075,electronics.audio.headphone,apple,189.91,524601178,2af9b570-0942-4dcd-8f25-4d84fba82553
2019-10-01 00:09:54 UTC,view,1306797,2053013558920217191,computers.notebook,acer,283.12,513347345,2f242da2-e54b-433b-baa3-8e1d39c3cd4a
2019-10-01 00:09:55 UTC,view,12704350,2053013553559896355,,viatti,39.90,548911890,2e035afb-209e-428b-80c0-d147fbd5fa15
2019-10-01 00:09:55 UTC,view,1801690,2053013554415534427,electronics.video.tv,samsung,368.04,555447570,1859b15b-4681-4e79-b36b-021c02cfbeaf
2019-10-01 00:09:55 UTC,view,6000229,2053013560807654091,auto.accessories.alarm,starline,138.23,518090724,3c63ed7c-0739-4121-9363-370c3a453a34
2019-10-01 00:09:56 UTC,view,15200134,2053013553484398879,,racer,56.33,516036709,efba3416-624a-4455-aae6-0d49d9c0f74e
2019-10-01 00:09:56 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.38,553420432,6d78f8a3-860e-48c0-8cfd-e491e9ec2ff1
2019-10-01 00:09:59 UTC,view,5800645,2053013553945772349,electronics.audio.subwoofer,kicx,157.28,539309755,5bed7ae0-60a9-4b58-adb4-08235d26d59f
2019-10-01 00:09:59 UTC,view,22700129,2053013556168753601,,stels,72.05,519650915,2da1c337-3263-4e45-8363-de359260ebfc
2019-10-01 00:09:59 UTC,view,6200687,2053013552293216471,appliances.environment.air_heater,oasis,28.03,548691404,b67cdbcb-b073-4271-b365-803c6fce53b0
2019-10-01 00:10:00 UTC,view,26300094,2053013563584283495,,lucente,583.28,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:10:00 UTC,view,4803976,2053013554658804075,electronics.audio.headphone,samsung,127.05,513413322,1035cee3-7238-4039-9c27-0e831fc0dc5c
2019-10-01 00:10:03 UTC,view,19001139,2053013557225718275,,gran-stone,67.58,525734504,83f584ed-c7f7-442e-8ae9-713cb27fdece
2019-10-01 00:10:04 UTC,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,295.49,527578593,f73357d4-c392-46b9-ae66-83047235b5b7
2019-10-01 00:10:08 UTC,purchase,1002524,2053013555631882655,electronics.smartphone,apple,515.67,524325294,0b74a829-f9d7-4654-b5b0-35bc9822c238
2019-10-01 00:10:08 UTC,view,2600164,2053013563970159485,,,107.85,554935393,731a51be-146a-4fd2-889b-eb56c0564a25
2019-10-01 00:10:08 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,174.76,522453283,f78d37f0-90c9-4039-a5c5-5a04b54623d0
2019-10-01 00:10:09 UTC,view,4100219,2053013561218695907,,microsoft,476.18,519885473,b70cb218-db90-4011-b582-0bd237109df1
2019-10-01 00:10:09 UTC,view,26800013,2053013564641248165,,housefit,334.63,519107250,9b80273c-2d55-47cb-82a8-79f9ea691060
2019-10-01 00:10:10 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,528110008,c3a3c1f3-0567-43e7-a5b9-11da09efe8b3
2019-10-01 00:10:11 UTC,view,2900536,2053013554776244595,appliances.kitchen.microwave,elenberg,51.46,518385167,bf9b58c6-a1af-4e93-8153-3475be7b0fad
2019-10-01 00:10:11 UTC,view,15100007,2053013557024391671,,mystar,900.90,555448105,5b11f9ce-e784-4888-8dd4-adbd3d7058df
2019-10-01 00:10:13 UTC,view,1480558,2053013561092866779,computers.desktop,netechnics,1055.34,513659224,18084eec-2516-43fc-8224-a1bd6313c31c
2019-10-01 00:10:13 UTC,view,26203385,2053013563693335403,,,209.27,552783882,0ac92940-754e-4cee-baaf-e6a1701a7062
2019-10-01 00:10:13 UTC,view,49100005,2127425375913902544,,laston,55.02,545614508,ba31f6de-daa2-def2-a02e-ecc10dff4ff9
2019-10-01 00:10:20 UTC,view,2601340,2053013563970159485,,hp,30.86,554935393,731a51be-146a-4fd2-889b-eb56c0564a25
2019-10-01 00:10:20 UTC,view,3601485,2053013563810775923,appliances.kitchen.washer,lg,308.65,542418394,eb1cc965-a74e-4c64-ade8-87f8b51c7a28
2019-10-01 00:10:21 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,515.67,513781008,ab1c76e1-94e1-47a2-9084-04e8be98e747
2019-10-01 00:10:22 UTC,view,19001214,2053013557225718275,,gran-stone,66.15,525734504,83f584ed-c7f7-442e-8ae9-713cb27fdece
2019-10-01 00:10:22 UTC,view,30700003,2053013559935238815,,viking,229.09,555448601,ee8c7234-ae9a-4ada-a696-d7a1e8ffd863
2019-10-01 00:10:22 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.98,533624186,e5ac3caa-e6d5-4d6b-ae06-2c18cd9ca683
2019-10-01 00:10:25 UTC,view,15100095,2053013557024391671,,sv,1029.37,555448105,5b11f9ce-e784-4888-8dd4-adbd3d7058df
2019-10-01 00:10:26 UTC,view,34800198,2062461754293617058,,,34.13,522487767,7e392ded-de18-4325-9228-a8f402c77906
2019-10-01 00:10:27 UTC,view,5100737,2053013553341792533,electronics.clocks,samsung,150.95,536741384,c6ec48d9-a586-486d-9487-95eec9d3a2ae
2019-10-01 00:10:30 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,388.81,550778224,a7da5659-fbb2-925c-03ea-4c17fdd48480
2019-10-01 00:10:31 UTC,view,4100219,2053013561218695907,,microsoft,476.18,519885473,b70cb218-db90-4011-b582-0bd237109df1
2019-10-01 00:10:31 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,545018303,b3da5ab1-7580-40e9-a910-25b7712eec17
2019-10-01 00:10:31 UTC,view,1004957,2053013555631882655,electronics.smartphone,xiaomi,348.53,514336739,765c81ce-b11f-4fca-b911-3bb1044c8216
2019-10-01 00:10:33 UTC,view,19001139,2053013557225718275,,gran-stone,67.58,525734504,83f584ed-c7f7-442e-8ae9-713cb27fdece
2019-10-01 00:10:33 UTC,view,15100310,2053013557024391671,,,411.59,527776076,b1185e33-79ce-4fcb-b85a-d06aeb87beee
2019-10-01 00:10:35 UTC,view,12701982,2053013553559896355,,cordiant,38.61,518017111,b5ae9d6e-a14d-4303-9fae-44a00f628d38
2019-10-01 00:10:35 UTC,view,1480607,2053013561092866779,computers.desktop,pulser,1763.21,513659224,18084eec-2516-43fc-8224-a1bd6313c31c
2019-10-01 00:10:36 UTC,view,3600666,2053013563810775923,appliances.kitchen.washer,samsung,319.14,527578593,f73357d4-c392-46b9-ae66-83047235b5b7
2019-10-01 00:10:36 UTC,view,24100257,2053013563307459413,,,2.86,512637377,9cc0d7ba-50d3-4f55-9e92-c26c4d9e1bdf
2019-10-01 00:10:37 UTC,view,1004766,2053013555631882655,electronics.smartphone,samsung,253.33,513881159,387ba75c-47bb-480a-9f86-b7c5cc57cf6b
2019-10-01 00:10:37 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.82,543624132,71532874-16b2-4a03-9b37-397ac72a131e
2019-10-01 00:10:39 UTC,view,15700041,2053013559733912211,,,252.00,536717045,9132b06d-1fb0-4591-94c5-a46beafd0a2e
2019-10-01 00:10:40 UTC,view,26800007,2053013564641248165,,housefit,203.35,519107250,9b80273c-2d55-47cb-82a8-79f9ea691060
2019-10-01 00:10:41 UTC,view,3100871,2053013555262783879,appliances.kitchen.blender,vitek,23.14,515454339,2318d020-0e0d-4412-a3a1-a8eddeeb21a3
2019-10-01 00:10:41 UTC,view,8500097,2053013552259662037,,bosch,952.63,552829049,2f62cd10-ada9-4f81-9708-c8ef0f9b6caa
2019-10-01 00:10:42 UTC,view,2702351,2053013563911439225,appliances.kitchen.refrigerators,midea,101.93,513026356,081b70d2-1865-4905-ac07-583dc252a4ef
2019-10-01 00:10:42 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,515.67,524325294,0b74a829-f9d7-4654-b5b0-35bc9822c238
2019-10-01 00:10:42 UTC,view,16900137,2053013558433677895,furniture.kitchen.table,,72.82,519194796,f640f759-817a-4745-868d-7b6e5b057028
2019-10-01 00:10:43 UTC,view,5000753,2053013566100866035,appliances.sewing_machine,janome,253.55,542083227,e8a585ec-6b1f-4c60-b3b3-dba2c34e35f8
2019-10-01 00:10:46 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,515.67,513781008,ab1c76e1-94e1-47a2-9084-04e8be98e747
2019-10-01 00:10:47 UTC,view,1004766,2053013555631882655,electronics.smartphone,samsung,253.33,513881159,387ba75c-47bb-480a-9f86-b7c5cc57cf6b
2019-10-01 00:10:47 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.82,543624132,71532874-16b2-4a03-9b37-397ac72a131e
2019-10-01 00:10:47 UTC,view,27000002,2053013564674802599,sport.trainer,housefit,460.76,523185540,19016b1d-72b4-43af-9cd2-216061797861
2019-10-01 00:10:48 UTC,view,1004872,2053013555631882655,electronics.smartphone,samsung,286.35,514885553,d40a01b3-5dc4-42a0-a6d5-b5b00577796c
2019-10-01 00:10:50 UTC,view,24100265,2053013563307459413,,,2.86,512637377,9cc0d7ba-50d3-4f55-9e92-c26c4d9e1bdf
2019-10-01 00:10:50 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.82,515562081,a5b47132-15f7-44db-b586-c98205f2208d
2019-10-01 00:10:51 UTC,view,3600231,2053013563810775923,appliances.kitchen.washer,midea,100.38,547185351,60aab8b6-5bfb-4ff4-88c4-7178bd1266b2
2019-10-01 00:10:52 UTC,view,4300266,2053013552385491165,,vitek,28.24,521149112,9c91461e-5924-4ed4-b01b-4af180562459
2019-10-01 00:10:52 UTC,view,4802036,2053013554658804075,electronics.audio.headphone,apple,171.56,551377651,3c80f0d6-e9ec-4181-8c5c-837a30be2d68
2019-10-01 00:10:52 UTC,view,3601427,2053013563810775923,appliances.kitchen.washer,lg,336.95,542418394,eb1cc965-a74e-4c64-ade8-87f8b51c7a28
2019-10-01 00:10:53 UTC,view,2300294,2053013560530830019,electronics.camera.video,gopro,437.51,555448816,50af38e3-5650-4bcb-8bea-520a23e4d0dd
2019-10-01 00:10:53 UTC,view,3200144,2053013555321504139,appliances.kitchen.meat_grinder,panasonic,143.84,521028154,c5a077b2-ba30-4c5e-b39e-4f6eae3a0c49
2019-10-01 00:10:54 UTC,view,16800039,2053013558316237377,furniture.kitchen.table,sv,100.36,515483851,18ea1924-2c5a-4ac3-b6b2-e6e7160afe5b
2019-10-01 00:10:56 UTC,purchase,6200687,2053013552293216471,appliances.environment.air_heater,oasis,28.03,548691404,b67cdbcb-b073-4271-b365-803c6fce53b0
2019-10-01 00:10:58 UTC,view,6700946,2053013554247762257,computers.components.videocards,asus,192.80,530572695,701f9aab-6b40-4796-ab58-3ea9980a6dfb
2019-10-01 00:10:58 UTC,view,1306183,2053013558920217191,computers.notebook,acer,386.08,520575653,9acd3cb7-79b7-4293-bb81-bec02a1c9cd3
2019-10-01 00:10:59 UTC,view,15100100,2053013557024391671,,,437.33,555448105,5b11f9ce-e784-4888-8dd4-adbd3d7058df
2019-10-01 00:10:59 UTC,view,26300094,2053013563584283495,,lucente,583.28,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:11:00 UTC,view,15100100,2053013557024391671,,,437.33,527776076,b1185e33-79ce-4fcb-b85a-d06aeb87beee
2019-10-01 00:11:00 UTC,view,3601537,2053013563810775923,appliances.kitchen.washer,samsung,386.08,527578593,f73357d4-c392-46b9-ae66-83047235b5b7
2019-10-01 00:11:00 UTC,view,26300080,2053013563584283495,,lucente,403.87,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:11:00 UTC,cart,4804056,2053013554658804075,electronics.audio.headphone,apple,161.98,533624186,e5ac3caa-e6d5-4d6b-ae06-2c18cd9ca683
2019-10-01 00:11:00 UTC,view,30700000,2053013559935238815,,viking,329.74,555448601,ee8c7234-ae9a-4ada-a696-d7a1e8ffd863
2019-10-01 00:11:02 UTC,view,4200544,2053013552351936731,appliances.environment.air_conditioner,elenberg,229.07,551258664,be0e1bd7-15c7-49d8-9b76-5ec1eea3ff39
2019-10-01 00:11:02 UTC,view,26204072,2053013563693335403,,,277.23,552783882,0ac92940-754e-4cee-baaf-e6a1701a7062
2019-10-01 00:11:06 UTC,view,30700003,2053013559935238815,,viking,229.09,555448601,ee8c7234-ae9a-4ada-a696-d7a1e8ffd863
2019-10-01 00:11:07 UTC,view,15100310,2053013557024391671,,,411.59,527776076,b1185e33-79ce-4fcb-b85a-d06aeb87beee
2019-10-01 00:11:09 UTC,view,28101496,2053013564918072245,,erdenet,252.26,521997271,44c0a5f1-6cec-4eb7-866e-87bbad74d4e1
2019-10-01 00:11:13 UTC,view,6200687,2053013552293216471,appliances.environment.air_heater,oasis,28.03,535214649,6bd99f66-25fa-49bf-bc46-6977da0ab941
2019-10-01 00:11:13 UTC,view,16800032,2053013558316237377,furniture.kitchen.table,bts,56.60,515483851,18ea1924-2c5a-4ac3-b6b2-e6e7160afe5b
2019-10-01 00:11:13 UTC,view,26400193,2053013563651392361,,,245.31,554749645,971dffc3-1f19-4f87-b0f1-4828f44364ad
2019-10-01 00:11:13 UTC,view,26204062,2053013563693335403,,,244.28,515547943,4737b7aa-83f7-4899-86e0-2d53b2ddbffc
2019-10-01 00:11:14 UTC,view,4100138,2053013561218695907,,sony,413.91,515489582,90acbffa-8d54-442d-9ba8-08f20eac6db4
2019-10-01 00:11:17 UTC,view,15100100,2053013557024391671,,,437.33,527776076,b1185e33-79ce-4fcb-b85a-d06aeb87beee
2019-10-01 00:11:19 UTC,view,4100219,2053013561218695907,,microsoft,476.18,519885473,b70cb218-db90-4011-b582-0bd237109df1
2019-10-01 00:11:21 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,515.67,513781008,ab1c76e1-94e1-47a2-9084-04e8be98e747
2019-10-01 00:11:21 UTC,view,15100367,2053013557024391671,,,499.11,527776076,b1185e33-79ce-4fcb-b85a-d06aeb87beee
2019-10-01 00:11:22 UTC,view,26203380,2053013563693335403,,,297.05,552783882,0ac92940-754e-4cee-baaf-e6a1701a7062
2019-10-01 00:11:24 UTC,view,26300082,2053013563584283495,,lucente,479.29,555445029,b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3
2019-10-01 00:11:25 UTC,view,26204064,2053013563693335403,,,228.06,515547943,4737b7aa-83f7-4899-86e0-2d53b2ddbffc
2019-10-01 00:11:27 UTC,view,6200284,2053013552293216471,appliances.environment.air_heater,tefal,90.07,555448682,3f26e58c-4754-40ab-acd6-70fe9187ad91
2019-10-01 00:11:28 UTC,view,46800023,2110187395394568257,appliances.kitchen.refrigerators,dometic,1153.70,545614508,ba31f6de-daa2-def2-a02e-ecc10dff4ff9
2019-10-01 00:11:28 UTC,view,2701727,2053013563911439225,appliances.kitchen.refrigerators,beko,285.77,550315928,e43e3f35-a093-4a4c-bcc4-4cc2d682a09c
2019-10-01 00:11:29 UTC,view,17301529,2053013553853497655,,,58.93,512637377,9cc0d7ba-50d3-4f55-9e92-c26c4d9e1bdf
2019-10-01 00:11:29 UTC,view,3900339,2053013552326770905,appliances.environment.water_heater,aqua,30.63,513672084,b62ab45e-b963-4f25-83e7-4999adea6cb3
2019-10-01 00:11:30 UTC,view,26402783,2053013563651392361,,,51.22,554749645,971dffc3-1f19-4f87-b0f1-4828f44364ad
2019-10-01 00:11:30 UTC,view,1480163,2053013561092866779,computers.desktop,acer,617.00,512742880,1b7451ac-14e6-470f-a218-cdeb3e68dc21
2019-10-01 00:11:32 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,515.67,513781008,ab1c76e1-94e1-47a2-9084-04e8be98e747
2019-10-01 00:11:32 UTC,view,26800007,2053013564641248165,,housefit,203.35,519107250,9b80273c-2d55-47cb-82a8-79f9ea691060
2019-10-01 00:11:33 UTC,view,6200514,2053013552293216471,appliances.environment.air_heater,ballu,15.42,555448909,8ec8cc97-8acf-4c4a-b4aa-50b75a356562
2019-10-01 00:11:34 UTC,view,8500097,2053013552259662037,,bosch,952.63,552829049,2f62cd10-ada9-4f81-9708-c8ef0f9b6caa
2019-10-01 00:11:35 UTC,view,15700018,2053013559733912211,,,92.64,548451502,bedf9642-eb0e-4c6c-b712-cde1cb8bfedb
2019-10-01 00:11:37 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.82,555448864,32f9d470-c71e-46cf-bd3d-0afd1cd961ed
2019-10-01 00:11:38 UTC,view,9300040,2053013554524586339,,lg,334.12,543367069,49720727-8593-4370-a45b-12a8a5b35e99
2019-10-01 00:11:39 UTC,view,4201230,2053013552351936731,appliances.environment.air_conditioner,tcl,196.89,521149112,9c91461e-5924-4ed4-b01b-4af180562459
2019-10-01 00:11:40 UTC,view,6200547,2053013552293216471,appliances.environment.air_heater,oasis,49.81,535214649,6bd99f66-25fa-49bf-bc46-6977da0ab941
